feature	alteration_type	alteration	model_id	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
PTCH1	Amplification		A2780_OVARY	0	0	0	0		0	0	1	1	1	1
PTPRK	Deletion		A2780_OVARY	0	0	0	0		0	0	1	1	0	1
PTPRT	Deletion		A2780_OVARY	0	0	0	0		1	0	1	1	0	1
QKI	Deletion		A2780_OVARY	0	0	0	0		0	0	1	1	0	1
RAD51B	Deletion		A2780_OVARY	1	0	0	0		0	0	1	1	0	1
ROS1	Deletion		A2780_OVARY	1	0	0	0		0	0	1	1	0	1
RSPO3	Deletion		A2780_OVARY	0	0	0	0		0	0	1	1	0	0
SGK1	Deletion		A2780_OVARY	0	0	0	0		0	0	1	1	0	1
TNFAIP3	Deletion		A2780_OVARY	0	0	0	0		0	0	1	1	1	1
CDKN2A	Deletion		A375_SKIN	1	1	1	0	Preclinical	1	0	1	1	1	1
ETV5	Deletion		A375_SKIN	0	0	0	0		0	0	1	1	0	1
RAF1	Amplification		A375_SKIN	1	0	0	0		1	0	1	1	1	0
AFF3	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
AKT3	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	1
APOBEC3B	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
BCL2	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	1
BRCA1	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
CBFA2T3	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CCND2	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CDC73	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CDH10	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CDKN2A	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Preclinical	1	0	1	1	1	1
CTNND2	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
DCC	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	1	0
EPHA3	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	0
EPHB1	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	0	1	0	1
FCGR2B	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	0	1	1
FHIT	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
FIP1L1	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	0
GPHN	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
HIST1H3H	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	0	1	0	1
IRF4	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
JAK2	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
KDSR	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
KIAA1549	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
LRP1B	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MALT1	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
MGMT	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MUC4	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NRG1	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
SDHA	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
STAG1	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
TCF3	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
TERT	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
TFRC	Amplification		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ZNF384	Deletion		A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
AR	Amplification		A498_KIDNEY	1	1	1	0	Guideline	1	0	1	1	1	1
CDKN2A	Deletion		A498_KIDNEY	1	1	1	0	Preclinical	1	0	1	1	1	1
ERBB4	Deletion		A498_KIDNEY	0	0	0	0		1	0	1	1	1	1
FHIT	Deletion		A498_KIDNEY	0	0	0	0		0	0	1	1	1	1
FOXO4	Amplification		A498_KIDNEY	0	0	0	0		0	0	1	1	0	1
GPHN	Deletion		A498_KIDNEY	0	0	0	0		0	0	1	1	0	0
HIF1A	Deletion		A498_KIDNEY	0	0	0	0		0	0	1	1	1	1
JAK2	Deletion		A498_KIDNEY	1	0	0	0		0	0	1	1	1	1
LRP1B	Deletion		A498_KIDNEY	0	0	0	0		0	0	1	1	0	1
MED12	Amplification		A498_KIDNEY	0	0	0	0		1	0	1	1	0	1
MSI2	Amplification		A498_KIDNEY	0	0	0	0		0	0	1	1	0	1
MSN	Amplification		A498_KIDNEY	0	0	0	0		0	0	1	1	0	0
NONO	Amplification		A498_KIDNEY	0	0	0	0		0	1	1	1	0	1
PAX5	Deletion		A498_KIDNEY	0	0	0	0		1	0	1	1	0	1
PDE4DIP	Deletion		A498_KIDNEY	0	0	0	0		0	0	1	1	0	1
ZMYM3	Amplification		A498_KIDNEY	0	0	0	0		0	0	1	1	0	1
AKAP9	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ARID2	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
ARNT	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
ATF1	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
BMPR1A	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CCDC6	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	0
CDK4	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Guideline	1	1	1	1	1	1
CDK6	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
CLTCL1	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	0	0
COL2A1	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CPEB3	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CRKL	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	0	0	Clinical evidence	0	0	0	1	1	1
DDIT3	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
DGCR8	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
ERBB3	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	1
ETNK1	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
FAS	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
FHIT	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
GLI1	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	1
HOXC11	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
HOXC13	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
JAK1	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	1
JAK2	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
KAT6B	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
KRAS	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	1	1	1	1	1
LRIG3	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
LZTR1	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MALT1	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
MAPK1	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	1	1	1	1	1
MGMT	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MSI2	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NAB2	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NACA	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PDE4DIP	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PPFIBP1	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
PRF1	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
PRPF40B	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
PTEN	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Clinical evidence	1	1	1	1	1	0
SEPT5	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
SMARCD1	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	0
STAT6	Amplification		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
TET1	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	0
TP63	Deletion		A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
AKT2	Amplification		A549_LUNG	1	0	0	0		0	0	1	1	1	1
AXL	Amplification		A549_LUNG	0	0	0	0		1	0	0	1	0	1
CCNE1	Amplification		A549_LUNG	1	1	1	0	Preclinical	0	0	1	1	1	1
CD79A	Amplification		A549_LUNG	0	0	0	0		0	0	1	1	0	1
CDC73	Amplification		A549_LUNG	0	0	0	0		0	0	1	1	0	0
CDKN2A	Deletion		A549_LUNG	1	1	1	0	Preclinical	1	0	1	1	1	1
CEBPA	Amplification		A549_LUNG	0	0	0	0		0	0	1	1	1	1
CEP89	Amplification		A549_LUNG	0	0	0	0		0	0	1	1	0	0
CIC	Amplification		A549_LUNG	0	0	0	0		1	0	1	1	0	0
GPC5	Deletion		A549_LUNG	0	0	0	0		0	0	1	1	0	1
JAK2	Deletion		A549_LUNG	1	0	0	0		0	0	1	1	1	1
LSM14A	Amplification		A549_LUNG	0	0	0	0		0	0	1	1	0	1
POU2AF1	Deletion		A549_LUNG	0	0	0	0		0	0	1	1	0	1
RAF1	Amplification		A549_LUNG	1	0	0	0		1	0	1	1	1	0
AFF1	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
AKT3	Deletion		A673_BONE	1	0	0	0		1	0	1	1	1	1
BAP1	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
BRCA1	Deletion		A673_BONE	1	0	0	0		0	0	1	1	1	1
CACNA1D	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
CCR7	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
CDC73	Amplification		A673_BONE	0	0	0	0		0	0	1	1	0	0
CDK12	Deletion		A673_BONE	1	0	0	0		1	0	1	1	0	0
CDKN2A	Deletion		A673_BONE	1	1	1	0	Preclinical	1	0	1	1	1	1
CHIC2	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
CREB3L1	Amplification		A673_BONE	0	0	0	0		0	0	1	1	1	1
CTNNB1	Deletion		A673_BONE	1	0	0	0		1	0	1	1	1	0
DCC	Deletion		A673_BONE	0	0	0	0		0	1	1	1	1	0
DDB2	Amplification		A673_BONE	0	0	0	0		0	0	1	1	0	0
EBF1	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
ERBB2	Deletion		A673_BONE	1	1	0	0	FDA-Approved	1	0	1	1	1	1
ERG	Amplification		A673_BONE	1	0	0	0		1	0	1	1	0	1
ETV4	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
EXT2	Amplification		A673_BONE	0	0	0	0		0	0	1	1	0	0
FGFR4	Deletion		A673_BONE	0	0	0	0		1	0	1	1	0	1
FH	Deletion		A673_BONE	0	0	0	0		1	0	1	1	1	1
FHIT	Deletion		A673_BONE	0	0	0	0		0	0	1	1	1	1
FIP1L1	Deletion		A673_BONE	1	0	0	0		0	0	1	1	0	0
FLT4	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
FOXP1	Deletion		A673_BONE	0	0	0	0		1	0	1	1	0	1
ITK	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
KDR	Deletion		A673_BONE	0	0	0	0		1	1	1	1	0	1
KIT	Deletion		A673_BONE	1	1	0	0	Guideline	1	1	1	1	1	1
LASP1	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
LMO2	Amplification		A673_BONE	0	0	0	0		0	0	1	1	0	1
MALT1	Amplification		A673_BONE	0	0	0	0		0	0	1	1	0	0
MB21D2	Amplification		A673_BONE	0	0	0	0		0	0	1	1	0	0
MITF	Deletion		A673_BONE	0	0	0	0		0	0	1	1	1	1
MLLT3	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
MLLT6	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
MST1	Deletion		A673_BONE	0	0	0	0		1	0	0	1	0	1
MYD88	Deletion		A673_BONE	0	0	0	0		1	0	1	1	0	1
NCKIPSD	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
NF1	Deletion		A673_BONE	1	0	0	0		1	0	1	1	0	0
NFIB	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
NPM1	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
NSD1	Deletion		A673_BONE	0	0	0	0		1	1	1	1	0	1
PBRM1	Deletion		A673_BONE	1	1	1	0	Clinical evidence	1	1	1	1	0	1
PDE4DIP	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
PDGFRA	Deletion		A673_BONE	1	0	0	0		1	0	1	1	1	1
PPP4R2	Deletion		A673_BONE	0	0	0	0		1	0	0	1	0	1
PSIP1	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
PTPN13	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
PTPRD	Amplification		A673_BONE	0	0	0	0		1	1	1	1	0	1
PWWP2A	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
RAD51D	Deletion		A673_BONE	1	0	0	0		0	0	0	1	0	1
RARA	Deletion		A673_BONE	0	0	0	0		1	0	1	1	1	1
RECQL4	Amplification		A673_BONE	0	0	0	0		1	0	1	1	0	1
RGS7	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
RHOA	Deletion		A673_BONE	0	0	0	0		1	1	1	1	1	1
ROBO2	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
SETD2	Deletion		A673_BONE	0	0	0	0		1	1	1	1	0	1
SMARCE1	Deletion		A673_BONE	0	0	0	0		0	0	1	0	0	0
STAT3	Deletion		A673_BONE	0	0	0	0		1	0	1	1	1	1
STAT5B	Deletion		A673_BONE	0	0	0	0		0	0	1	1	1	1
SUZ12	Deletion		A673_BONE	0	0	0	0		1	0	1	1	0	1
TAF15	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	1
TLX3	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
TP63	Deletion		A673_BONE	0	0	0	0		1	0	1	1	0	1
TRRAP	Deletion		A673_BONE	0	0	0	0		0	0	1	1	0	0
WT1	Amplification		A673_BONE	0	0	0	0		0	0	1	1	0	1
AKT1	Deletion		A704_KIDNEY	1	0	0	0		1	0	1	1	1	1
ARHGAP5	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
ARID1A	Deletion		A704_KIDNEY	1	1	1	0	Preclinical	1	0	1	1	0	1
ARID1B	Deletion		A704_KIDNEY	0	0	0	0		1	0	1	1	0	1
BAP1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
BAZ1A	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
BCL11B	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
BCLAF1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
BCR	Deletion		A704_KIDNEY	1	0	0	0		0	0	1	1	1	1
BRD3	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
CACNA1D	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
CCNB1IP1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
CCR4	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
CD274	Deletion		A704_KIDNEY	1	1	0	0	Inferential	0	0	1	1	0	0
CDC73	Amplification		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
CDKN2A	Deletion		A704_KIDNEY	1	1	1	0	Preclinical	1	0	1	1	1	1
CLTCL1	Deletion		A704_KIDNEY	0	0	0	0		0	1	1	1	0	0
CTNNB1	Deletion		A704_KIDNEY	1	0	0	0		1	0	1	1	1	0
DICER1	Deletion		A704_KIDNEY	0	0	0	0		1	0	1	1	0	0
ECT2L	Deletion		A704_KIDNEY	0	0	0	0		0	1	1	1	0	0
ESR1	Deletion		A704_KIDNEY	1	1	0	0	Clinical evidence	1	0	1	1	1	1
ETV6	Deletion		A704_KIDNEY	1	0	0	0		1	1	1	1	0	1
EZR	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
FANCD2	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	1	1
FANCG	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	1	1
FBLN2	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
FGFR1OP	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
FHIT	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	1	1
FNBP1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
FOXA1	Deletion		A704_KIDNEY	0	0	0	0		1	1	1	1	0	1
FOXP1	Deletion		A704_KIDNEY	0	0	0	0		1	0	1	1	0	1
GOLGA5	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
GOPC	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
GPHN	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
HIF1A	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	1	1
HSP90AA1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	1	1
ID3	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
JAK2	Deletion		A704_KIDNEY	1	0	0	0		0	0	1	1	1	1
KTN1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
LCK	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
LMO1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
MAX	Deletion		A704_KIDNEY	0	0	0	0		1	0	1	1	1	0
MDS2	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
MITF	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	1	1
MLH1	Deletion		A704_KIDNEY	1	0	0	0		0	0	1	1	1	1
MLH3	Deletion		A704_KIDNEY	1	0	0	0		0	0	0	1	1	0
MLLT3	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
MLLT4	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
MST1	Deletion		A704_KIDNEY	0	0	0	0		1	0	0	1	0	1
MYB	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
MYD88	Deletion		A704_KIDNEY	0	0	0	0		1	0	1	1	0	1
NCKIPSD	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
NFIB	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
NIN	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
NKX2-1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
NOTCH1	Deletion		A704_KIDNEY	0	0	0	0		1	1	1	1	0	1
PAX5	Deletion		A704_KIDNEY	0	0	0	0		1	0	1	1	0	1
PBRM1	Deletion		A704_KIDNEY	1	1	1	0	Clinical evidence	1	1	1	1	0	1
PDCD1LG2	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
POLE2	Deletion		A704_KIDNEY	1	0	0	0		0	0	0	1	0	1
PPARG	Deletion		A704_KIDNEY	0	0	0	0		0	1	1	1	1	1
PPP4R2	Deletion		A704_KIDNEY	0	0	0	0		1	0	0	1	0	1
PSIP1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
PTPRD	Deletion		A704_KIDNEY	0	0	0	0		1	1	1	1	0	1
PTPRK	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
QKI	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
RAD51B	Deletion		A704_KIDNEY	1	0	0	0		0	0	1	1	0	1
RAF1	Deletion		A704_KIDNEY	1	0	0	0		1	0	1	1	1	0
RHOA	Deletion		A704_KIDNEY	0	0	0	0		1	1	1	1	1	1
ROBO2	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
ROS1	Deletion		A704_KIDNEY	1	0	0	0		0	0	1	1	0	1
RSPO3	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
RXRA	Deletion		A704_KIDNEY	0	0	0	0		1	1	0	1	1	1
SESN2	Deletion		A704_KIDNEY	0	0	0	0		1	0	0	1	0	1
SETD2	Deletion		A704_KIDNEY	0	0	0	0		1	1	1	1	0	1
SGK1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
SIX1	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
SRGAP3	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
TCL1A	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
TGFBR2	Deletion		A704_KIDNEY	0	0	0	0		1	0	1	1	1	1
TNFAIP3	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	1	1
TRIP11	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	0
TSHR	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
VHL	Deletion		A704_KIDNEY	0	0	0	0		1	1	1	1	1	1
XPC	Deletion		A704_KIDNEY	0	0	0	0		0	0	1	1	0	1
AKT1	Deletion		ABC1_LUNG	1	0	0	0		1	0	1	1	1	1
ALK	Amplification		ABC1_LUNG	1	0	0	0		1	0	1	1	0	0
APOBEC3B	Deletion		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
ASXL2	Amplification		ABC1_LUNG	0	0	0	0		1	0	1	1	0	1
ATP2B3	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
ATR	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	1	1
BCL11A	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
BCL2L12	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
BCL6	Amplification		ABC1_LUNG	0	0	0	0		1	0	1	1	0	1
BCORL1	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
BCR	Amplification		ABC1_LUNG	1	0	0	0		0	0	1	1	1	1
BIRC6	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	0
C2orf44	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
CAMTA1	Deletion		ABC1_LUNG	0	0	0	0		0	0	1	1	0	0
CARD11	Amplification		ABC1_LUNG	0	0	0	0		1	0	1	1	0	0
CBFA2T3	Deletion		ABC1_LUNG	0	0	0	0		0	0	1	1	0	0
CD274	Deletion		ABC1_LUNG	1	1	0	0	Inferential	0	0	1	1	0	0
CDC73	Deletion		ABC1_LUNG	0	0	0	0		0	0	1	1	0	0
CDH10	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
CDKN2A	Deletion		ABC1_LUNG	1	1	1	0	Preclinical	1	0	1	1	1	1
CNOT3	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	0
CRKL	Amplification		ABC1_LUNG	1	1	1	0	Clinical evidence	0	0	0	1	1	1
CRNKL1	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	1
CTNND2	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	0
DCAF12L2	Amplification		ABC1_LUNG	0	0	0	0		0	0	1	1	0	0
