feature	partner	which_match	model_id	feature_match	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
DPYSL2	XPO7	DPYSL2	SIDM00042	0	0	0	0	0		0	0	0	1	0	1
GAB2	NARS2	GAB2	SIDM00042	0	0	0	0	0		0	0	0	1	0	1
CYHR1	KIFC2	KIFC2	SIDM00042	0	0	0	0	0		0	0	0	1	0	0
LINC00871	PRPF39	LINC00871	SIDM00042	0	0	0	0	0		0	0	0	0	0	0
CASC19	PVT1	PVT1	SIDM00042	0	0	0	0	0		0	0	0	0	0	0
CASC8	PVT1	PVT1	SIDM00042	0	0	0	0	0		0	0	0	0	0	0
CCAT1	PVT1	PVT1	SIDM00042	0	0	0	0	0		0	0	0	0	0	0
RSPRY1	S100A11	S100A11	SIDM00042	0	0	0	0	0		0	0	0	1	0	0
KIAA1549	SVOPL	SVOPL	SIDM00042	0	0	0	0	0		0	0	1	1	0	0
DPYD	RBKS	DPYD	SIDM00043	0	0	0	0	0		0	0	0	1	0	1
APOLD1	GPRC5A	APOLD1	SIDM00044	0	0	0	0	0		0	0	0	1	0	1
BCL11A	INPPL1	BCL11A	SIDM00044	0	0	0	0	0		0	0	1	1	0	1
CS	SMARCC2	CS	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
ATF1	DIP2B	DIP2B	SIDM00044	0	0	0	0	0		0	0	1	1	0	0
DNM2	SMARCA4	DNM2	SIDM00044	0	0	0	0	0		0	1	1	1	0	1
ELFN2	RTN4R	ELFN2	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
FRMD8	MALAT1	FRMD8	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
FTL	SNRNP70	FTL	SIDM00044	0	0	0	0	0		0	0	0	1	0	1
FUT8	SYNE2	FUT8	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
CORO2A	GABBR2	GABBR2	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
FAM46C	IL7R	IL7R	SIDM00044	0	0	0	0	0		0	0	1	1	0	0
FRMD6	LINC00640	LINC00640	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
LINC-PINT	LINC01215	LINC01215	SIDM00044	0	0	0	0	0		0	0	0	0	0	0
LSAMP	SEC61A1	LSAMP	SIDM00044	0	0	0	0	0		0	0	0	1	0	1
DEPDC5	NCF4	NCF4	SIDM00044	0	0	0	0	0		0	0	0	1	0	1
OR11G1P	PARP2	OR11G1P	SIDM00044	0	0	0	0	0		0	0	0	0	0	0
DIP2A	PCNT	PCNT	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
EPHA6	PLXNA4	PLXNA4	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
MAP3K20	RAPGEF4	RAPGEF4	SIDM00044	0	0	0	0	0		0	0	0	0	0	0
BBOX1-AS1	SLC5A12	SLC5A12	SIDM00044	0	0	0	0	0		0	0	0	0	0	0
RAI14	SPEF2	SPEF2	SIDM00044	0	0	0	0	0		0	0	0	1	0	1
ARCN1	UBE4A	UBE4A	SIDM00044	0	0	0	0	0		0	0	0	1	0	1
SFI1	USP41	USP41	SIDM00044	0	0	0	0	0		0	0	0	1	0	0
RPS6KB1	VMP1	VMP1	SIDM00044	0	0	0	0	0		0	1	0	1	0	0
TECPR2	WDR20	WDR20	SIDM00044	0	0	0	0	0		0	0	0	1	0	1
ANKRD18B	LINGO2	ANKRD18B	SIDM00045	0	0	0	0	0		0	0	0	1	0	0
CIB1	IQGAP1	CIB1	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
FAM205C	SEMA4B	FAM205C	SIDM00045	0	0	0	0	0		0	0	0	0	0	0
AP3S2	FAM219A	FAM219A	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
IZUMO3	MRPS11	IZUMO3	SIDM00045	0	0	0	0	0		0	0	0	1	0	0
LDLRAD3	LINC00824	LINC00824	SIDM00045	0	0	0	0	0		0	0	0	1	0	0
FANCI	LINGO2	LINGO2	SIDM00045	0	0	0	0	0		0	0	0	1	0	0
AP3S2	MFGE8	MFGE8	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
CRTC3	MIR9-3HG	MIR9-3HG	SIDM00045	0	0	0	0	0		0	0	1	1	0	0
DCAF12	PAMR1	PAMR1	SIDM00045	0	0	0	0	0		0	0	0	1	0	0
SEC24C	VCL	SEC24C	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
APIP	SLC1A2	SLC1A2	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
CD44	SLC1A2	SLC1A2	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
CDK10	SPG7	SPG7	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
CRTC3	TTLL13P	TTLL13P	SIDM00045	0	0	0	0	0		0	0	1	1	0	0
HSPBP1	ZNF865	ZNF865	SIDM00045	0	0	0	0	0		0	0	0	1	0	1
ARL8B	EDEM1	ARL8B	SIDM00046	0	0	0	0	0		0	0	0	1	0	1
C22orf34	NCAPH2	C22orf34	SIDM00046	0	0	0	0	0		0	0	0	1	0	0
CABIN1	WNT7B	CABIN1	SIDM00046	0	0	0	0	0		0	0	0	1	0	1
DENND6B	PLXNB2	DENND6B	SIDM00046	0	0	0	0	0		0	0	0	0	0	0
IQCJ-SCHIP1	MAPT	IQCJ-SCHIP1	SIDM00046	0	0	0	0	0		0	0	0	1	0	0
MAPT	PHF12	MAPT	SIDM00046	0	0	0	0	0		0	0	0	1	0	1
MCTS1	SLC25A53	MCTS1	SIDM00046	0	0	0	0	0		0	0	0	1	0	1
GOLIM4	PASD1	PASD1	SIDM00046	0	0	0	0	0		0	0	0	1	0	1
DIP2B	PPHLN1	PPHLN1	SIDM00046	0	0	0	0	0		0	0	0	1	0	0
RRBP1	SIPA1L3	RRBP1	SIDM00046	0	0	0	0	0		0	0	0	1	0	0
MAPT	SCHIP1	SCHIP1	SIDM00046	0	0	0	0	0		0	0	0	1	0	1
SH3BGRL	TMEM164	SH3BGRL	SIDM00046	0	0	0	0	0		0	0	0	1	0	1
NOL9	NPHP4	NPHP4	SIDM00047	0	0	0	0	0		0	0	0	1	0	1
SLC35A1	TSHZ2	SLC35A1	SIDM00047	0	0	0	0	0		0	0	0	1	0	0
ACO1	BNC2	BNC2	SIDM00048	0	0	0	0	0		0	0	0	1	0	1
C9orf3	CPSF6	C9orf3	SIDM00048	0	0	0	0	0		0	0	0	1	0	0
CYTH4	SPECC1L	CYTH4	SIDM00048	0	0	0	0	0		0	0	0	1	0	1
DPH5	MFSD12	DPH5	SIDM00048	0	0	0	0	0		0	0	0	1	0	1
HSPB8	MLXIP	HSPB8	SIDM00048	0	0	0	0	0		0	0	0	1	0	1
GTF2I	PLAA	PLAA	SIDM00048	0	0	0	0	0		1	0	0	1	0	1
CENPA	RAB10	CENPA	SIDM00049	0	0	0	0	0		0	1	0	1	0	1
CEP70	PIK3CB	CEP70	SIDM00049	0	0	0	0	0		0	0	0	1	0	0
FRY	SPATA13	FRY	SIDM00049	0	0	0	0	0		0	0	0	1	0	0
CRTC3	FURIN	FURIN	SIDM00049	0	0	0	0	0		0	0	1	1	0	0
GALNT18	LDLRAD3	GALNT18	SIDM00049	0	0	0	0	0		0	0	0	0	0	0
CAMSAP2	ITPKC	ITPKC	SIDM00049	0	0	0	0	0		0	0	0	1	0	1
MCCC1	MCF2L2	MCF2L2	SIDM00049	0	0	0	0	0		0	0	0	1	0	0
P4HA3	SHANK2	P4HA3	SIDM00049	0	0	0	0	0		0	0	0	1	0	0
GGACT	PCCA	PCCA	SIDM00049	0	0	0	0	0		0	0	0	0	0	0
KCNQ1	PHF21A	PHF21A	SIDM00049	0	0	0	0	0		0	0	0	1	0	1
PPFIBP2	SBF2	SBF2	SIDM00049	0	0	0	0	0		0	0	0	1	0	0
EGFR	VOPP1	VOPP1	SIDM00049	0	0	0	0	0		1	1	1	1	1	1
KLHL36	USP10	KLHL36	SIDM00050	0	0	0	0	0		0	0	0	1	0	1
NR5A2	PPFIA4	NR5A2	SIDM00050	0	0	0	0	0		0	0	0	1	0	1
MKNK1	RNF220	RNF220	SIDM00050	0	0	0	0	0		0	0	0	1	0	1
SLC35A1	TSHZ2	SLC35A1	SIDM00050	0	0	0	0	0		0	0	0	1	0	0
BAP1	YAP1	BAP1	SIDM00052	0	0	0	0	0		0	0	1	1	0	0
BIRC3	MAPKAPK3	BIRC3	SIDM00052	0	0	0	0	0		0	0	1	1	1	1
ARHGAP12	CLIC5	CLIC5	SIDM00052	0	0	0	0	0		0	0	0	1	0	0
DIP2C	EFHC1	DIP2C	SIDM00052	0	0	0	0	0		0	0	0	1	0	1
MS4A12	SNX14	MS4A12	SIDM00052	0	0	0	0	0		0	0	0	1	0	0
NAALADL2	OSBPL11	NAALADL2	SIDM00052	0	0	0	0	0		0	0	0	1	0	0
FAM45A	SFXN4	SFXN4	SIDM00052	0	0	0	0	0		0	0	0	1	0	0
DYNC1I1	WDR86	WDR86	SIDM00052	0	0	0	0	0		0	0	0	1	0	1
CDK5RAP1	RBM39	CDK5RAP1	SIDM00053	0	0	0	0	0		0	0	0	1	0	0
FKTN	SLC44A1	FKTN	SIDM00053	0	0	0	0	0		0	0	0	1	0	1
SLC35A1	TSHZ2	SLC35A1	SIDM00053	0	0	0	0	0		0	0	0	1	0	0
ASPG	C14orf39	C14orf39	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
CCDC107	MELK	CCDC107	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
CSNK1E	LARGE1	CSNK1E	SIDM00055	0	0	0	0	0		0	0	0	1	0	1
DYSF	OLA1	DYSF	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
AHRR	FAM219A	FAM219A	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
FAM219A	PDCD6	FAM219A	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
NDUFA4	PHF14	PHF14	SIDM00055	0	0	0	0	0		0	0	0	1	0	1
SDHC	SELE	SELE	SIDM00055	0	0	0	0	0		0	0	1	1	0	1
SYAP1	TXLNG	SYAP1	SIDM00055	0	0	0	0	0		0	0	0	1	0	1
TDRD12	ZNF793	TDRD12	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
TERT	WWP1	TERT	SIDM00055	0	0	0	0	0		0	0	1	1	0	1
GNB1	TMEM52	TMEM52	SIDM00055	0	0	0	0	0		0	0	0	1	0	1
AGBL4	TXNDC12	TXNDC12	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
NBPF14	VPS45	VPS45	SIDM00055	0	0	0	0	0		0	0	0	1	0	0
FAM172A	KIAA0825	KIAA0825	SIDM00056	0	0	0	0	0		0	0	0	1	0	0
NCOR2	UBC	UBC	SIDM00056	0	0	0	0	0		0	0	1	1	0	0
LARS2	LIMD1	LARS2	SIDM00057	0	0	0	0	0		0	0	0	1	0	1
SNTB2	TANGO6	SNTB2	SIDM00057	0	0	0	0	0		0	0	0	1	0	1
AANAT	TBCD	AANAT	SIDM00064	0	0	0	0	0		0	0	0	1	0	1
C16orf87	GRB2	C16orf87	SIDM00064	0	0	0	0	0		0	0	0	1	0	0
ERC1	WNK1	ERC1	SIDM00064	0	0	0	0	0		0	0	1	1	0	0
GAB2	NARS2	GAB2	SIDM00064	0	0	0	0	0		0	0	0	1	0	1
ANKS1B	IKBIP	IKBIP	SIDM00064	0	0	0	0	0		0	0	0	1	0	0
LLGL2	SNHG16	LLGL2	SIDM00064	0	0	0	0	0		0	0	0	1	0	1
RNF157-AS1	WWP2	RNF157-AS1	SIDM00064	0	0	0	0	0		0	0	0	0	0	0
OGFOD3	SEPT9	SEPT9	SIDM00064	0	0	0	0	0		0	0	0	0	0	0
ANKS1B	UHRF1BP1L	UHRF1BP1L	SIDM00064	0	0	0	0	0		0	0	0	1	0	0
KATNB1	VAC14	VAC14	SIDM00064	0	0	0	0	0		0	0	0	1	0	1
CHMP1A	CPSF6	CHMP1A	SIDM00070	0	0	0	0	0		0	0	0	1	0	0
NCOR2	UBC	UBC	SIDM00070	0	0	0	0	0		0	0	1	1	0	0
ADAM32	PDE7A	ADAM32	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
ALX4	KMT2E	ALX4	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
DDR2	RABGAP1L	DDR2	SIDM00077	0	0	0	0	0		0	0	1	1	0	1
DEK	KIF13A	DEK	SIDM00077	0	0	0	0	0		0	0	1	1	0	1
DNAH2	TP53	DNAH2	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
FAM83H	FAM83H-AS1	FAM83H	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
GGT7	NCOA6	GGT7	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
EXT1	MAP1B	MAP1B	SIDM00077	0	0	0	0	0		0	0	1	1	0	1
PMFBP1	TXNL4B	PMFBP1	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
IGSF8	RGS5	RGS5	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
MTMR3	SH3BP5	SH3BP5	SIDM00077	0	0	0	0	0		0	0	0	1	0	0
FANCD2	RAD18	FANCD2	SIDM00078	0	0	0	0	0		0	0	1	1	1	1
ITGB4	UNK	ITGB4	SIDM00078	0	0	0	0	0		0	0	0	1	0	1
LCMT1-AS1	NPC1	LCMT1-AS1	SIDM00078	0	0	0	0	0		0	0	0	0	0	0
MPZL2	MPZL3	MPZL2	SIDM00078	0	0	0	0	0		0	0	0	1	0	1
OSBPL1A	ROCK1	ROCK1	SIDM00078	0	0	0	0	0		0	0	0	1	0	0
PACSIN2	ST13	ST13	SIDM00078	0	0	0	0	0		0	0	0	1	0	1
ACTN3	HOOK2	ACTN3	SIDM00079	0	0	0	0	0		0	0	0	1	1	1
ADCY6	SPATS2	ADCY6	SIDM00079	0	0	0	0	0		0	0	0	1	0	0
CENPX	SLC38A10	CENPX	SIDM00079	0	0	0	0	0		0	0	0	0	0	0
AGFG1	COL4A3	COL4A3	SIDM00079	0	0	0	0	0		0	0	0	1	0	1
CPSF4L	FAM104A	CPSF4L	SIDM00079	0	0	0	0	0		0	0	0	1	0	0
CTCF	PSKH1	CTCF	SIDM00079	0	0	0	0	0		1	0	1	1	0	1
ERC2	NECAP2	ERC2	SIDM00079	0	0	0	0	0		0	0	0	1	0	0
FAM213A	RPARP-AS1	FAM213A	SIDM00079	0	0	0	0	0		0	0	0	0	0	0
GRAMD4	TBC1D22A	GRAMD4	SIDM00079	0	0	0	0	0		0	0	0	1	0	1
HIF1A	SPINT1	HIF1A	SIDM00079	0	0	0	0	0		0	0	1	1	1	1
GMEB2	KANSL1	KANSL1	SIDM00079	0	0	0	0	0		0	0	0	1	0	1
LRRFIP1	MLPH	MLPH	SIDM00079	0	0	0	0	0		0	0	0	1	0	1
FAM222B	MYO18A	MYO18A	SIDM00079	0	0	0	0	0		0	0	0	0	0	0
C20orf194	NBR1	NBR1	SIDM00079	0	0	0	0	0		0	0	0	1	0	0
CENPX	NTN4	NTN4	SIDM00079	0	0	0	0	0		0	0	0	0	0	0
FBXO42	PI4K2B	PI4K2B	SIDM00079	0	0	0	0	0		0	0	0	1	0	1
PLA2G15	SLC7A6	PLA2G15	SIDM00079	0	0	0	0	0		0	0	0	1	0	0
FBXL20	RFX2	RFX2	SIDM00079	0	0	0	0	0		0	0	0	1	0	0
F3	SLC44A3-AS1	SLC44A3-AS1	SIDM00079	0	0	0	0	0		0	0	0	1	0	1
PPFIBP1	SMCO2	SMCO2	SIDM00079	0	0	0	0	0		0	0	1	1	0	1
HIF1A	SYT16	SYT16	SIDM00079	0	0	0	0	0		0	0	1	1	1	1
UBE2G1	ZZEF1	ZZEF1	SIDM00079	0	0	0	0	0		0	0	0	1	0	1
EFNA3	TUFT1	EFNA3	SIDM00080	0	0	0	0	0		0	0	0	1	0	1
FSTL5	MRPL21	MRPL21	SIDM00080	0	0	0	0	0		0	0	0	1	0	0
MRPL21	RCC1	MRPL21	SIDM00080	0	0	0	0	0		0	0	0	1	0	1
PMVK	S100A13	PMVK	SIDM00080	0	0	0	0	0		0	0	0	1	0	1
C1orf43	SCAMP3	SCAMP3	SIDM00080	0	0	0	0	0		0	0	0	1	0	1
DIXDC1	SDHD	SDHD	SIDM00080	0	0	0	0	0		0	0	0	1	0	1
PPFIA1	SHANK2-AS2	SHANK2-AS2	SIDM00080	0	0	0	0	0		0	0	0	1	0	1
CTTN	TRIM37	TRIM37	SIDM00080	0	0	0	0	0		0	0	0	1	0	0
SCARB1	UBC	UBC	SIDM00080	0	0	0	0	0		0	0	0	1	0	1
UBE2Q1	VPS72	VPS72	SIDM00080	0	0	0	0	0		0	0	0	1	0	0
ABCC9	OR2A1-AS1	ABCC9	SIDM00081	0	0	0	0	0		0	0	0	1	0	0
CEP250	DDX27	CEP250	SIDM00081	0	0	0	0	0		0	0	0	1	0	1
LINC00511	SLC39A11	LINC00511	SIDM00081	0	0	0	0	0		0	0	0	0	0	0
EPS15	RASSF3	RASSF3	SIDM00081	0	0	0	0	0		0	0	1	1	0	1
ARFGEF2	RTF2	RTF2	SIDM00081	0	0	0	0	0		0	0	0	1	0	1
MRPS35	STK38L	STK38L	SIDM00081	0	0	0	0	0		0	0	0	1	0	0
VAPA	ZNF236	VAPA	SIDM00081	0	0	0	0	0		0	0	0	1	0	0
YARS	ZBTB8OS	YARS	SIDM00081	0	0	0	0	0		0	0	0	1	0	1
LASP1	PPP1R1B	PPP1R1B	SIDM00082	0	0	0	0	0		0	0	1	1	0	1
PAMR1	SLC1A2	SLC1A2	SIDM00084	0	0	0	0	0		0	0	0	1	0	1
ABCC8	TEAD1	ABCC8	SIDM00085	0	0	0	0	0		0	0	0	1	0	1
ANKRD20A19P	PPP4R1	ANKRD20A19P	SIDM00085	0	0	0	0	0		0	0	0	0	0	0
BPHL	G2E3	BPHL	SIDM00085	0	0	0	0	0		0	0	0	1	0	1
CEP126	DDX10	CEP126	SIDM00085	0	0	0	0	0		0	0	0	0	0	0
CDC25C	LINC01184	LINC01184	SIDM00085	0	0	0	0	0		0	0	0	1	1	1
MUC2	PAX6	MUC2	SIDM00085	0	0	0	0	0		0	0	0	1	0	0
MIR155HG	PRR16	PRR16	SIDM00085	0	0	0	0	0		0	0	0	0	0	0
PDHX	TTC17	TTC17	SIDM00085	0	0	0	0	0		0	0	0	1	0	0
BTBD7	UBR7	UBR7	SIDM00085	0	0	0	0	0		0	0	0	1	0	0
ABCA12	FN1	ABCA12	SIDM00086	0	0	0	0	0		0	0	0	1	0	1
AKR1B15	CALD1	AKR1B15	SIDM00086	0	0	0	0	0		0	0	0	1	0	0
ANKRD11	ZFHX3	ANKRD11	SIDM00086	0	0	0	0	0		1	0	0	1	0	1
ANKS1B	UHRF1BP1L	ANKS1B	SIDM00086	0	0	0	0	0		0	0	0	1	0	0
CYGB	PRPSAP1	CYGB	SIDM00086	0	0	0	0	0		0	0	0	1	0	0
FAM117B	KBTBD12	KBTBD12	SIDM00086	0	0	0	0	0		0	0	0	1	0	0
NBEAL1	PLXND1	NBEAL1	SIDM00086	0	0	0	0	0		0	0	0	1	0	0
C11orf80	RBM4B	RBM4B	SIDM00086	0	0	0	0	0		0	0	0	1	0	1
ADAMTS12	SLC45A2	SLC45A2	SIDM00086	0	0	0	0	0		0	0	0	1	0	1
FXR1	SOX2-OT	SOX2-OT	SIDM00086	0	0	0	0	0		0	0	0	1	0	0
NCOR2	UBC	UBC	SIDM00086	0	0	0	0	0		0	0	1	1	0	0
HDAC7	VDR	VDR	SIDM00086	0	0	0	0	0		0	0	0	1	0	1
CARNS1	FCHSD2	CARNS1	SIDM00087	0	0	0	0	0		0	0	0	1	0	0
ME1	PGM3	PGM3	SIDM00087	0	0	0	0	0		0	0	0	1	0	1
GAS6	RASA3	RASA3	SIDM00087	0	0	0	0	0		0	0	0	1	0	1
IQCH	SPESP1	SPESP1	SIDM00087	0	0	0	0	0		0	0	0	1	0	1
TALDO1	TSPAN4	TALDO1	SIDM00087	0	0	0	0	0		0	0	0	1	0	1
DNAH10	TCTN2	TCTN2	SIDM00087	0	0	0	0	0		0	0	0	1	0	0
ADK	SAMD8	ADK	SIDM00088	0	0	0	0	0		0	0	0	1	0	1
DPF3	NUMB	DPF3	SIDM00088	0	0	0	0	0		0	0	0	1	0	1
ERO1A	GNG2	GNG2	SIDM00088	0	0	0	0	0		0	0	0	0	0	0
IQCJ-SCHIP1	PLOD2	IQCJ-SCHIP1	SIDM00088	0	0	0	0	0		0	0	0	1	0	0
CAMK2G	KIF1BP	KIF1BP	SIDM00088	0	0	0	0	0		0	0	0	1	1	0
KDM5B	LINC01351	LINC01351	SIDM00088	0	0	0	0	0		0	0	0	1	0	1
METTL18	PTEN	METTL18	SIDM00088	0	0	0	0	0		0	0	0	1	0	0
MIER2	PPFIA3	PPFIA3	SIDM00088	0	0	0	0	0		0	0	0	1	0	0
FLYWCH1	FLYWCH2	FLYWCH2	SIDM00090	0	0	0	0	0		0	0	0	1	0	0
SAP130	WDR33	SAP130	SIDM00090	0	0	0	0	0		0	0	0	1	0	0
RASA2	SPINK5	SPINK5	SIDM00090	0	0	0	0	0		0	0	0	1	0	0
TENM3	WWC2	TENM3	SIDM00090	0	0	0	0	0		0	0	0	0	0	0
FBXL7	TRIO	TRIO	SIDM00090	0	0	0	0	0		0	0	0	1	0	1
HNRNPH1	TUBA4A	TUBA4A	SIDM00090	0	0	0	0	0		0	0	0	1	0	1
FCHSD2	UVRAG	UVRAG	SIDM00090	0	0	0	0	0		0	0	0	1	0	0
FAM19A5	TSPO	FAM19A5	SIDM00091	0	0	0	0	0		0	0	0	1	0	1
HPS4	PACSIN2	HPS4	SIDM00091	0	0	0	0	0		0	0	0	1	0	1
FBXO34	KTN1	KTN1	SIDM00091	0	0	0	0	0		0	0	0	1	0	1
MEIS1	SPRED2	MEIS1	SIDM00091	0	0	0	0	0		0	0	0	1	0	1
MSI2	SLFN12L	SLFN12L	SIDM00091	0	0	0	0	0		0	0	1	1	0	1
BAZ2B	WDSUB1	BAZ2B	SIDM00092	0	0	0	0	0		0	0	0	1	0	1
FSD1L	SLC44A1	FSD1L	SIDM00092	0	0	0	0	0		0	0	0	1	0	0
GLIS3	RFX3	GLIS3	SIDM00092	0	0	0	0	0		0	0	0	1	0	0
GXYLT2	PPP4R2	GXYLT2	SIDM00092	0	0	0	0	0		0	0	0	1	0	0
DCAKD	NMT1	NMT1	SIDM00092	0	0	0	0	0		0	0	0	1	0	0
ANXA9	NUP210L	NUP210L	SIDM00092	0	0	0	0	0		0	0	0	1	0	1
DLG1	PCYT1A	PCYT1A	SIDM00092	0	0	0	0	0		0	0	0	1	0	1
GCSH	PKD1L2	PKD1L2	SIDM00092	0	0	0	0	0		0	1	0	1	0	1
LSR	SCN1B	SCN1B	SIDM00092	0	0	0	0	0		0	0	0	1	0	0
AKAP10	UTP18	AKAP10	SIDM00094	0	0	0	0	0		0	0	0	1	0	1
IFT140	MAPK8IP3	IFT140	SIDM00094	0	0	0	0	0		0	0	0	1	0	1
CENPP	PALM2	PALM2	SIDM00094	0	0	0	0	0		0	0	0	1	0	0
SPIN1	WNK2	WNK2	SIDM00094	0	0	0	0	0		0	0	0	1	0	0
NBEA	PLAA	NBEA	SIDM00095	0	0	0	0	0		0	0	1	1	0	0
ATP5MD	CALHM1	CALHM1	SIDM00096	0	0	0	0	0		0	0	0	0	0	0
LINC00298	LINC00299	LINC00298	SIDM00096	0	0	0	0	0		0	0	0	0	0	0
CBFB	RERG	CBFB	SIDM00097	0	0	0	0	0		1	0	1	1	0	1
CROCC	NBPF1	CROCC	SIDM00097	0	0	0	0	0		0	0	0	1	0	1
FAM149B1	VPS26A	FAM149B1	SIDM00097	0	0	0	0	0		0	0	0	1	0	0
KIAA0232	LINC01511	LINC01511	SIDM00097	0	0	0	0	0		0	0	0	1	0	0
MAFA	TOP1MT	MAFA	SIDM00097	0	0	0	0	0		0	0	0	1	0	0
ECD	NUTM2B-AS1	NUTM2B-AS1	SIDM00097	0	0	0	0	0		0	0	0	1	0	1
SH3BP5	VGLL4	SH3BP5	SIDM00097	0	0	0	0	0		0	0	0	1	0	0
DMRTA1	FOCAD	DMRTA1	SIDM00098	0	0	0	0	0		0	0	0	1	0	0
NKX3-2	RAB28	NKX3-2	SIDM00098	0	0	0	0	0		0	0	0	1	0	1
EHD4	RPAP1	RPAP1	SIDM00098	0	0	0	0	0		0	0	0	1	0	1
SLC35A1	TSHZ2	SLC35A1	SIDM00098	0	0	0	0	0		0	0	0	1	0	0
NUP62	TEAD2	NUP62	SIDM00099	0	0	0	0	0		0	0	0	1	0	1
ALPK1	UGT1A6	ALPK1	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
ALPK1	UGT1A7	ALPK1	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
CCDC146	FBXL13	CCDC146	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
CST13P	XRN2	CST13P	SIDM00100	0	0	0	0	0		0	0	0	0	0	0
ALKBH8	ELMOD1	ELMOD1	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
GKAP1	UBQLN1	GKAP1	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
ERLIN2	LMO7	LMO7	SIDM00100	0	0	0	0	0		0	0	0	1	0	1
NIPSNAP1	OSBP2	NIPSNAP1	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
PAX3	PPHLN1	PAX3	SIDM00100	0	0	0	0	0		0	0	1	1	0	1
PITPNA	YWHAE	PITPNA	SIDM00100	0	0	0	0	0		0	0	0	1	0	1
PLD4	UBXN7	PLD4	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
LMO7	PLPBP	PLPBP	SIDM00100	0	0	0	0	0		0	0	0	1	0	1
RAP1GDS1	WDFY3	RAP1GDS1	SIDM00100	0	0	0	0	0		0	0	1	1	0	0
ACSS2	RFPL1S	RFPL1S	SIDM00100	0	0	0	0	0		0	0	0	1	0	0
ACOX2	PGBD2	ACOX2	SIDM00101	0	0	0	0	0		0	0	0	1	0	1
ANGPT4	STK35	ANGPT4	SIDM00101	0	0	0	0	0		0	0	0	1	0	0
BLM	CRTC3	CRTC3	SIDM00101	0	0	0	0	0		0	0	1	1	1	1
IQGAP1	MCTP2	MCTP2	SIDM00101	0	0	0	0	0		0	0	0	1	0	1
PIAS2	PIK3C3	PIK3C3	SIDM00101	0	0	0	0	0		0	0	0	1	1	0
ARIH1	TCF12	TCF12	SIDM00101	0	0	0	0	0		0	0	0	1	0	1
ARHGEF28	BTF3	BTF3	SIDM00103	0	0	0	0	0		0	0	0	0	0	0
CDKN2B-AS1	MTAP	CDKN2B-AS1	SIDM00104	0	0	0	0	0		0	0	0	0	0	0
LINC00894	MAMLD1	MAMLD1	SIDM00104	0	0	0	0	0		0	0	0	0	0	0
OTUD6B-AS1	PIP4P2	OTUD6B-AS1	SIDM00104	0	0	0	0	0		0	0	0	0	0	0
SLC35A1	TSHZ2	SLC35A1	SIDM00104	0	0	0	0	0		0	0	0	1	0	0
ADK	LRMDA	ADK	SIDM00105	0	0	0	0	0		0	0	0	1	0	1
ANK3	CCDC6	ANK3	SIDM00105	0	0	0	0	0		0	0	0	1	0	1
BEAN1	NUP98	BEAN1	SIDM00105	0	0	0	0	0		0	0	0	1	0	0
CDKN3	FBXO34	CDKN3	SIDM00105	0	0	0	0	0		0	0	0	1	0	1
CEP250	ROMO1	CEP250	SIDM00105	0	0	0	0	0		0	0	0	1	0	1
COL2A1	SLC38A1	COL2A1	SIDM00105	0	0	0	0	0		0	0	1	1	0	1
DAP3	SLC25A44	DAP3	SIDM00105	0	0	0	0	0		0	0	0	1	0	1
